Year,State,County,State FIPS Code,County Code,County FIPS Code,PovertyRate,Multiple Cause of death,Multiple Cause of death Code,Deaths,Intent,
2018,Minnesota,"Ramsey County, MN",27,123,01123,14.6,Assault by other and unspecified firearm discharge,X95,12,Assault,
2019,Minnesota,"Dakota County, MN",27,37,01037,6.3,Intentional self-harm by handgun discharge,X72,11,Suicide,
2019,Minnesota,"Hennepin County, MN",27,53,01053,9.7,Intentional self-harm by handgun discharge,X72,22,Suicide,
2019,Minnesota,"Hennepin County, MN",27,53,01053,9.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15,Suicide,
2019,Minnesota,"Hennepin County, MN",27,53,01053,9.7,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2019,Minnesota,"Ramsey County, MN",27,123,01123,12.4,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Minnesota,"St. Louis County, MN",27,137,05137,12.8,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Minnesota,"Washington County, MN",27,163,13163,4.6,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,Minnesota,"Hennepin County, MN",27,53,01053,9.7,Assault by other and unspecified firearm discharge,X95,34,Assault,
2019,Minnesota,"Ramsey County, MN",27,123,01123,12.4,Assault by other and unspecified firearm discharge,X95,19,Assault,
2020,Minnesota,"Dakota County, MN",27,37,01037,4.8,Intentional self-harm by handgun discharge,X72,16,Suicide,
2020,Minnesota,"Hennepin County, MN",27,53,01053,9.3,Intentional self-harm by handgun discharge,X72,30,Suicide,
2020,Minnesota,"Hennepin County, MN",27,53,01053,9.3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13,Suicide,
2020,Minnesota,"Anoka County, MN",27,3,01003,7.1,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Minnesota,"Hennepin County, MN",27,53,01053,9.3,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Minnesota,"Ramsey County, MN",27,123,01123,12.6,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Minnesota,"St. Louis County, MN",27,137,05137,10.1,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2020,Minnesota,"Washington County, MN",27,163,13163,4.4,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Minnesota,"Hennepin County, MN",27,53,01053,9.3,Assault by other and unspecified firearm discharge,X95,61,Assault,
2020,Minnesota,"Ramsey County, MN",27,123,01123,12.6,Assault by other and unspecified firearm discharge,X95,22,Assault,
2021,Minnesota,"Anoka County, MN",27,3,01003,6.8,Intentional self-harm by handgun discharge,X72,14,Suicide,
2021,Minnesota,"Hennepin County, MN",27,53,01053,10,Intentional self-harm by handgun discharge,X72,31,Suicide,
2021,Minnesota,"Ramsey County, MN",27,123,01123,13,Intentional self-harm by handgun discharge,X72,12,Suicide,
2021,Minnesota,"Hennepin County, MN",27,53,01053,10,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,15,Suicide,
2021,Minnesota,"Anoka County, MN",27,3,01003,6.8,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Minnesota,"Ramsey County, MN",27,123,01123,13,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2021,Minnesota,"St. Louis County, MN",27,137,05137,13.8,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2021,Minnesota,"Hennepin County, MN",27,53,01053,10,Assault by other and unspecified firearm discharge,X95,74,Assault,
2021,Minnesota,"Ramsey County, MN",27,123,01123,13,Assault by other and unspecified firearm discharge,X95,27,Assault,
2018,Mississippi,"Harrison County, MS",28,47,01047,20,Intentional self-harm by handgun discharge,X72,23,Suicide,
2018,Mississippi,"Alcorn County, MS",28,3,01003,18.2,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,Mississippi,"DeSoto County, MS",28,33,01033,9,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2018,Mississippi,"Hinds County, MS",28,49,01049,19.4,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2018,Mississippi,"Jackson County, MS",28,59,01059,17.9,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2018,Mississippi,"Rankin County, MS",28,121,01121,9.6,Intentional self-harm by other and unspecified firearm discharge,X74,23,Suicide,
2018,Mississippi,"Adams County, MS",28,1,01001,29.4,Assault by other and unspecified firearm discharge,X95,12,Assault,
2018,Mississippi,"Hinds County, MS",28,49,01049,19.4,Assault by other and unspecified firearm discharge,X95,76,Assault,
2018,Mississippi,"Jackson County, MS",28,59,01059,17.9,Assault by other and unspecified firearm discharge,X95,11,Assault,
2018,Mississippi,"Washington County, MS",28,151,13151,32.6,Assault by other and unspecified firearm discharge,X95,17,Assault,
2019,Mississippi,"Harrison County, MS",28,47,01047,17.5,Intentional self-harm by handgun discharge,X72,17,Suicide,
2019,Mississippi,"DeSoto County, MS",28,33,01033,9.4,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2019,Mississippi,"Forrest County, MS",28,35,01035,23.3,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Mississippi,"Hinds County, MS",28,49,01049,20.1,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2019,Mississippi,"Jackson County, MS",28,59,01059,15.1,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2019,Mississippi,"Madison County, MS",28,89,01089,10.1,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Mississippi,"Rankin County, MS",28,121,01121,11.1,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2019,Mississippi,"DeSoto County, MS",28,33,01033,9.4,Assault by other and unspecified firearm discharge,X95,24,Assault,
2019,Mississippi,"Forrest County, MS",28,35,01035,23.3,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,Mississippi,"Harrison County, MS",28,47,01047,17.5,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,Mississippi,"Hinds County, MS",28,49,01049,20.1,Assault by other and unspecified firearm discharge,X95,66,Assault,
2019,Mississippi,"Jackson County, MS",28,59,01059,15.1,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,Mississippi,"Lauderdale County, MS",28,75,01075,21.5,Assault by other and unspecified firearm discharge,X95,14,Assault,
2019,Mississippi,"Leflore County, MS",28,83,01083,35.7,Assault by other and unspecified firearm discharge,X95,11,Assault,
2019,Mississippi,"Pike County, MS",28,113,01113,26.2,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,Mississippi,"Washington County, MS",28,151,13151,33.7,Assault by other and unspecified firearm discharge,X95,15,Assault,
2020,Mississippi,"Harrison County, MS",28,47,01047,16.8,Intentional self-harm by handgun discharge,X72,19,Suicide,
2020,Mississippi,"DeSoto County, MS",28,33,01033,9.5,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2020,Mississippi,"Hinds County, MS",28,49,01049,25.9,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2020,Mississippi,"Lee County, MS",28,81,01081,13.3,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Mississippi,"Rankin County, MS",28,121,01121,10,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Mississippi,"DeSoto County, MS",28,33,01033,9.5,Assault by other and unspecified firearm discharge,X95,17,Assault,
2020,Mississippi,"Forrest County, MS",28,35,01035,24.9,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,Mississippi,"Harrison County, MS",28,47,01047,16.8,Assault by other and unspecified firearm discharge,X95,22,Assault,
2020,Mississippi,"Hinds County, MS",28,49,01049,25.9,Assault by other and unspecified firearm discharge,X95,112,Assault,
2020,Mississippi,"Jackson County, MS",28,59,01059,13.4,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,Mississippi,"Lauderdale County, MS",28,75,01075,22.5,Assault by other and unspecified firearm discharge,X95,15,Assault,
2020,Mississippi,"Lee County, MS",28,81,01081,13.3,Assault by other and unspecified firearm discharge,X95,10,Assault,
2020,Mississippi,"Leflore County, MS",28,83,01083,25.3,Assault by other and unspecified firearm discharge,X95,19,Assault,
2020,Mississippi,"Madison County, MS",28,89,01089,12.6,Assault by other and unspecified firearm discharge,X95,17,Assault,
2020,Mississippi,"Rankin County, MS",28,121,01121,10,Assault by other and unspecified firearm discharge,X95,17,Assault,
2020,Mississippi,"Sunflower County, MS",28,133,01133,34.8,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,Mississippi,"Warren County, MS",28,149,05149,19.2,Assault by other and unspecified firearm discharge,X95,12,Assault,
2020,Mississippi,"Washington County, MS",28,151,13151,27.7,Assault by other and unspecified firearm discharge,X95,12,Assault,
2021,Mississippi,"Harrison County, MS",28,47,01047,18,Intentional self-harm by handgun discharge,X72,17,Suicide,
2021,Mississippi,"DeSoto County, MS",28,33,01033,10.8,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2021,Mississippi,"Hinds County, MS",28,49,01049,25.2,Intentional self-harm by other and unspecified firearm discharge,X74,26,Suicide,
2021,Mississippi,"Jackson County, MS",28,59,01059,14.7,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Mississippi,"Rankin County, MS",28,121,01121,10.8,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Mississippi,"Bolivar County, MS",28,11,01011,34.2,Assault by other and unspecified firearm discharge,X95,17,Assault,
2021,Mississippi,"Copiah County, MS",28,29,01029,20.9,Assault by other and unspecified firearm discharge,X95,12,Assault,
2021,Mississippi,"DeSoto County, MS",28,33,01033,10.8,Assault by other and unspecified firearm discharge,X95,24,Assault,
2021,Mississippi,"Harrison County, MS",28,47,01047,18,Assault by other and unspecified firearm discharge,X95,22,Assault,
2021,Mississippi,"Hinds County, MS",28,49,01049,25.2,Assault by other and unspecified firearm discharge,X95,126,Assault,
2021,Mississippi,"Jackson County, MS",28,59,01059,14.7,Assault by other and unspecified firearm discharge,X95,20,Assault,
2021,Mississippi,"Jones County, MS",28,67,01067,18.8,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,Mississippi,"Lauderdale County, MS",28,75,01075,22.8,Assault by other and unspecified firearm discharge,X95,20,Assault,
2021,Mississippi,"Leflore County, MS",28,83,01083,35.6,Assault by other and unspecified firearm discharge,X95,17,Assault,
2021,Mississippi,"Lowndes County, MS",28,87,01087,18.5,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Mississippi,"Madison County, MS",28,89,01089,11.5,Assault by other and unspecified firearm discharge,X95,18,Assault,
2021,Mississippi,"Sunflower County, MS",28,133,01133,38.7,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,Mississippi,"Washington County, MS",28,151,13151,28.1,Assault by other and unspecified firearm discharge,X95,36,Assault,
2021,Mississippi,"Yazoo County, MS",28,163,13163,31.3,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,Missouri,"Franklin County, MO",29,71,01071,9.2,Intentional self-harm by handgun discharge,X72,13,Suicide,
2018,Missouri,"Greene County, MO",29,77,01077,15.5,Intentional self-harm by handgun discharge,X72,22,Suicide,
2018,Missouri,"Jackson County, MO",29,95,01095,13,Intentional self-harm by handgun discharge,X72,26,Suicide,
2018,Missouri,"Jefferson County, MO",29,99,01099,8.7,Intentional self-harm by handgun discharge,X72,26,Suicide,
2018,Missouri,"St. Charles County, MO",29,183,13183,5.7,Intentional self-harm by handgun discharge,X72,21,Suicide,
2018,Missouri,"St. Louis County, MO",29,189,13189,10.5,Intentional self-harm by handgun discharge,X72,63,Suicide,
2018,Missouri,"Jefferson County, MO",29,99,01099,8.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,Suicide,
2018,Missouri,"St. Louis County, MO",29,189,13189,10.5,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,Suicide,
2018,Missouri,"Cape Girardeau County, MO",29,31,01031,13.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Missouri,"Cass County, MO",29,37,01037,8.1,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2018,Missouri,"Christian County, MO",29,43,01043,8.6,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2018,Missouri,"Clay County, MO",29,47,01047,7,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2018,Missouri,"Jackson County, MO",29,95,01095,13,Intentional self-harm by other and unspecified firearm discharge,X74,58,Suicide,
2018,Missouri,"Jasper County, MO",29,97,01097,16.6,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Missouri,"St. Louis city, MO",29,510,24510,22.8,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2018,Missouri,"Boone County, MO",29,19,01019,16.8,Assault by other and unspecified firearm discharge,X95,11,Assault,
2018,Missouri,"Clay County, MO",29,47,01047,7,Assault by other and unspecified firearm discharge,X95,13,Assault,
2018,Missouri,"Greene County, MO",29,77,01077,15.5,Assault by other and unspecified firearm discharge,X95,16,Assault,
2018,Missouri,"Jackson County, MO",29,95,01095,13,Assault by other and unspecified firearm discharge,X95,139,Assault,
2018,Missouri,"St. Louis County, MO",29,189,13189,10.5,Assault by other and unspecified firearm discharge,X95,141,Assault,
2018,Missouri,"St. Louis city, MO",29,510,24510,22.8,Assault by other and unspecified firearm discharge,X95,121,Assault,
2019,Missouri,"Greene County, MO",29,77,01077,14.4,Intentional self-harm by handgun discharge,X72,26,Suicide,
2019,Missouri,"Jackson County, MO",29,95,01095,13.7,Intentional self-harm by handgun discharge,X72,10,Suicide,
2019,Missouri,"Jefferson County, MO",29,99,01099,8.4,Intentional self-harm by handgun discharge,X72,24,Suicide,
2019,Missouri,"St. Charles County, MO",29,183,13183,4.6,Intentional self-harm by handgun discharge,X72,25,Suicide,
2019,Missouri,"St. Louis County, MO",29,189,13189,9.3,Intentional self-harm by handgun discharge,X72,55,Suicide,
2019,Missouri,"Jefferson County, MO",29,99,01099,8.4,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,Suicide,
2019,Missouri,"Boone County, MO",29,19,01019,17.2,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,Missouri,"Cape Girardeau County, MO",29,31,01031,14.6,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Missouri,"Cass County, MO",29,37,01037,7.9,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2019,Missouri,"Christian County, MO",29,43,01043,10.4,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Missouri,"Clay County, MO",29,47,01047,9.1,Intentional self-harm by other and unspecified firearm discharge,X74,31,Suicide,
2019,Missouri,"Jackson County, MO",29,95,01095,13.7,Intentional self-harm by other and unspecified firearm discharge,X74,64,Suicide,
2019,Missouri,"St. Louis County, MO",29,189,13189,9.3,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Missouri,"St. Louis city, MO",29,510,24510,20.4,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2019,Missouri,"Boone County, MO",29,19,01019,17.2,Assault by other and unspecified firearm discharge,X95,17,Assault,
2019,Missouri,"Clay County, MO",29,47,01047,9.1,Assault by other and unspecified firearm discharge,X95,12,Assault,
2019,Missouri,"Jackson County, MO",29,95,01095,13.7,Assault by other and unspecified firearm discharge,X95,146,Assault,
2019,Missouri,"St. Louis County, MO",29,189,13189,9.3,Assault by other and unspecified firearm discharge,X95,148,Assault,
2019,Missouri,"St. Louis city, MO",29,510,24510,20.4,Assault by other and unspecified firearm discharge,X95,119,Assault,
2020,Missouri,"Franklin County, MO",29,71,01071,9.1,Intentional self-harm by handgun discharge,X72,13,Suicide,
2020,Missouri,"Greene County, MO",29,77,01077,14.3,Intentional self-harm by handgun discharge,X72,29,Suicide,
2020,Missouri,"Jefferson County, MO",29,99,01099,8.9,Intentional self-harm by handgun discharge,X72,37,Suicide,
2020,Missouri,"St. Charles County, MO",29,183,13183,5,Intentional self-harm by handgun discharge,X72,38,Suicide,
2020,Missouri,"St. Louis County, MO",29,189,13189,9.1,Intentional self-harm by handgun discharge,X72,59,Suicide,
2020,Missouri,"St. Louis County, MO",29,189,13189,9.1,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,Suicide,
2020,Missouri,"Boone County, MO",29,19,01019,12.8,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Missouri,"Camden County, MO",29,29,01029,14,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,Missouri,"Cass County, MO",29,37,01037,6.8,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2020,Missouri,"Clay County, MO",29,47,01047,7.7,Intentional self-harm by other and unspecified firearm discharge,X74,29,Suicide,
2020,Missouri,"Jackson County, MO",29,95,01095,12.4,Intentional self-harm by other and unspecified firearm discharge,X74,63,Suicide,
2020,Missouri,"Jasper County, MO",29,97,01097,15.2,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2020,Missouri,"St. Louis city, MO",29,510,24510,20.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Missouri,"Boone County, MO",29,19,01019,12.8,Assault by other and unspecified firearm discharge,X95,14,Assault,
2020,Missouri,"Clay County, MO",29,47,01047,7.7,Assault by other and unspecified firearm discharge,X95,13,Assault,
2020,Missouri,"Greene County, MO",29,77,01077,14.3,Assault by other and unspecified firearm discharge,X95,23,Assault,
2020,Missouri,"Jackson County, MO",29,95,01095,12.4,Assault by other and unspecified firearm discharge,X95,159,Assault,
2020,Missouri,"St. Louis County, MO",29,189,13189,9.1,Assault by other and unspecified firearm discharge,X95,180,Assault,
2020,Missouri,"St. Louis city, MO",29,510,24510,20.8,Assault by other and unspecified firearm discharge,X95,181,Assault,
2021,Missouri,"Franklin County, MO",29,71,01071,9.6,Intentional self-harm by handgun discharge,X72,11,Suicide,
2021,Missouri,"Greene County, MO",29,77,01077,13.2,Intentional self-harm by handgun discharge,X72,22,Suicide,
2021,Missouri,"Jackson County, MO",29,95,01095,13.1,Intentional self-harm by handgun discharge,X72,11,Suicide,
2021,Missouri,"Jefferson County, MO",29,99,01099,8.7,Intentional self-harm by handgun discharge,X72,21,Suicide,
2021,Missouri,"St. Charles County, MO",29,183,13183,5.3,Intentional self-harm by handgun discharge,X72,31,Suicide,
2021,Missouri,"St. Louis County, MO",29,189,13189,10.5,Intentional self-harm by handgun discharge,X72,69,Suicide,
2021,Missouri,"Boone County, MO",29,19,01019,16.6,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2021,Missouri,"Cass County, MO",29,37,01037,7.3,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Missouri,"Clay County, MO",29,47,01047,8.1,Intentional self-harm by other and unspecified firearm discharge,X74,26,Suicide,
2021,Missouri,"Greene County, MO",29,77,01077,13.2,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2021,Missouri,"Jackson County, MO",29,95,01095,13.1,Intentional self-harm by other and unspecified firearm discharge,X74,83,Suicide,
2021,Missouri,"Jasper County, MO",29,97,01097,16.8,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Missouri,"St. Louis County, MO",29,189,13189,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2021,Missouri,"St. Louis city, MO",29,510,24510,21.5,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2021,Missouri,"Boone County, MO",29,19,01019,16.6,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,Missouri,"Greene County, MO",29,77,01077,13.2,Assault by other and unspecified firearm discharge,X95,23,Assault,
2021,Missouri,"Jackson County, MO",29,95,01095,13.1,Assault by other and unspecified firearm discharge,X95,163,Assault,
2021,Missouri,"St. Louis County, MO",29,189,13189,10.5,Assault by other and unspecified firearm discharge,X95,156,Assault,
2021,Missouri,"St. Louis city, MO",29,510,24510,21.5,Assault by other and unspecified firearm discharge,X95,144,Assault,
2018,Montana,"Yellowstone County, MT",30,111,01111,10.9,Intentional self-harm by handgun discharge,X72,14,Suicide,
2018,Montana,"Flathead County, MT",30,29,01029,11.2,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2018,Montana,"Gallatin County, MT",30,31,01031,9,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Montana,"Missoula County, MT",30,63,01063,12.7,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Montana,"Yellowstone County, MT",30,111,01111,11.3,Intentional self-harm by handgun discharge,X72,22,Suicide,
2019,Montana,"Cascade County, MT",30,13,01013,14.2,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,Montana,"Flathead County, MT",30,29,01029,9.4,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2020,Montana,"Yellowstone County, MT",30,111,01111,10.6,Intentional self-harm by handgun discharge,X72,19,Suicide,
2020,Montana,"Cascade County, MT",30,13,01013,13.5,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2020,Montana,"Flathead County, MT",30,29,01029,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2020,Montana,"Gallatin County, MT",30,31,01031,8.8,Intentional self-harm by other and unspecified firearm discharge,X74,17,Suicide,
2020,Montana,"Yellowstone County, MT",30,111,01111,10.6,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Montana,"Missoula County, MT",30,63,01063,12.9,Intentional self-harm by handgun discharge,X72,11,Suicide,
2021,Montana,"Ravalli County, MT",30,81,01081,9.5,Intentional self-harm by handgun discharge,X72,11,Suicide,
2021,Montana,"Yellowstone County, MT",30,111,01111,11.3,Intentional self-harm by handgun discharge,X72,22,Suicide,
2021,Montana,"Cascade County, MT",30,13,01013,13,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Montana,"Flathead County, MT",30,29,01029,9.5,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2021,Montana,"Gallatin County, MT",30,31,01031,8.8,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2021,Montana,"Missoula County, MT",30,63,01063,12.9,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Montana,"Silver Bow County, MT",30,93,01093,13,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Nebraska,"Douglas County, NE",31,55,01055,11.6,Intentional self-harm by other and unspecified firearm discharge,X74,40,Suicide,
2018,Nebraska,"Douglas County, NE",31,55,01055,11.6,Assault by other and unspecified firearm discharge,X95,13,Assault,
2019,Nebraska,"Douglas County, NE",31,55,01055,10.2,Intentional self-harm by other and unspecified firearm discharge,X74,47,Suicide,
2019,Nebraska,"Lancaster County, NE",31,109,01109,10.7,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,Nebraska,"Sarpy County, NE",31,153,13153,5.9,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Nebraska,"Douglas County, NE",31,55,01055,10.2,Assault by other and unspecified firearm discharge,X95,20,Assault,
2020,Nebraska,"Lancaster County, NE",31,109,01109,9.4,Intentional self-harm by handgun discharge,X72,13,Suicide,
2020,Nebraska,"Douglas County, NE",31,55,01055,9.8,Intentional self-harm by other and unspecified firearm discharge,X74,29,Suicide,
2020,Nebraska,"Sarpy County, NE",31,153,13153,4.9,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Nebraska,"Douglas County, NE",31,55,01055,9.8,Assault by other and unspecified firearm discharge,X95,28,Assault,
2021,Nebraska,"Lancaster County, NE",31,109,01109,12,Intentional self-harm by handgun discharge,X72,12,Suicide,
2021,Nebraska,"Douglas County, NE",31,55,01055,11.7,Intentional self-harm by other and unspecified firearm discharge,X74,38,Suicide,
2021,Nebraska,"Douglas County, NE",31,55,01055,11.7,Assault by other and unspecified firearm discharge,X95,26,Assault,
2018,Nevada,"Clark County, NV",32,3,01003,14,Intentional self-harm by handgun discharge,X72,52,Suicide,
2018,Nevada,"Washoe County, NV",32,31,01031,10.4,Intentional self-harm by handgun discharge,X72,38,Suicide,
2018,Nevada,"Clark County, NV",32,3,01003,14,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10,Suicide,
2018,Nevada,"Clark County, NV",32,3,01003,14,Intentional self-harm by other and unspecified firearm discharge,X74,184,Suicide,
2018,Nevada,"Clark County, NV",32,3,01003,14,Assault by other and unspecified firearm discharge,X95,130,Assault,
2018,Nevada,"Washoe County, NV",32,31,01031,10.4,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,Nevada,"Clark County, NV",32,3,01003,13.3,Intentional self-harm by handgun discharge,X72,40,Suicide,
2019,Nevada,"Washoe County, NV",32,31,01031,10.7,Intentional self-harm by handgun discharge,X72,45,Suicide,
2019,Nevada,"Clark County, NV",32,3,01003,13.3,Intentional self-harm by other and unspecified firearm discharge,X74,173,Suicide,
2019,Nevada,"Elko County, NV",32,7,01007,11,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2019,Nevada,"Nye County, NV",32,23,01023,16.1,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,Nevada,"Clark County, NV",32,3,01003,13.3,Assault by other and unspecified firearm discharge,X95,84,Assault,
2019,Nevada,"Washoe County, NV",32,31,01031,10.7,Assault by other and unspecified firearm discharge,X95,18,Assault,
2020,Nevada,"Clark County, NV",32,3,01003,13.2,Intentional self-harm by handgun discharge,X72,52,Suicide,
2020,Nevada,"Washoe County, NV",32,31,01031,10.2,Intentional self-harm by handgun discharge,X72,38,Suicide,
2020,Nevada,"Clark County, NV",32,3,01003,13.2,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,21,Suicide,
2020,Nevada,"Clark County, NV",32,3,01003,13.2,Intentional self-harm by other and unspecified firearm discharge,X74,167,Suicide,
2020,Nevada,"Washoe County, NV",32,31,01031,10.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2020,Nevada,"Clark County, NV",32,3,01003,13.2,Assault by other and unspecified firearm discharge,X95,111,Assault,
2020,Nevada,"Washoe County, NV",32,31,01031,10.2,Assault by other and unspecified firearm discharge,X95,16,Assault,
2021,Nevada,"Clark County, NV",32,3,01003,15.1,Intentional self-harm by handgun discharge,X72,35,Suicide,
2021,Nevada,"Washoe County, NV",32,31,01031,11,Intentional self-harm by handgun discharge,X72,41,Suicide,
2021,Nevada,"Washoe County, NV",32,31,01031,11,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10,Suicide,
2021,Nevada,"Clark County, NV",32,3,01003,15.1,Intentional self-harm by other and unspecified firearm discharge,X74,215,Suicide,
2021,Nevada,"Elko County, NV",32,7,01007,9.7,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Nevada,"Lyon County, NV",32,19,01019,9.4,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2021,Nevada,"Nye County, NV",32,23,01023,14.9,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2021,Nevada,"Washoe County, NV",32,31,01031,11,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Nevada,"Carson City, NV",32,510,24510,11.8,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Nevada,"Clark County, NV",32,3,01003,15.1,Assault by other and unspecified firearm discharge,X95,154,Assault,
2021,Nevada,"Washoe County, NV",32,31,01031,11,Assault by other and unspecified firearm discharge,X95,30,Assault,
2018,New Hampshire,"Hillsborough County, NH",33,11,01011,7.4,Intentional self-harm by handgun discharge,X72,15,Suicide,
